text,tweet_id,name,retweet_count,tweet_location,tweet_created,user_timezone,tweet_coord
Think data makes your decisions objective? Think again. Prof Gilles Chemla (@chemlag) from @ImperialBiz sheds light… https://t.co/fgCg0xzuXJ,992041242975498242,imperialcollege,3,London,2018-05-03 14:00:38 +0000,London,
This video is terrifying to watch... Not enough attention is given to the dangers of Artificial Intelligence and/or… https://t.co/OAWKywYTzx,992032585688563712,__Kish__,0,"Leo Asc, Gemini Sun, Sag Moon",2018-05-03 13:26:14 +0000,Central Time (US & Canada),
"@nacktepoesie ""Researchers, CEOs, and high-profile individuals like Musk and Hawking signed an open letter in July… https://t.co/6oXL0qDUrk",992024308590546944,legenet,2,"Bruzaholm, Sweden",2018-05-03 12:53:20 +0000,Stockholm,
"RT @glocalreporting: ""The systems we use are dangerous and flawed"": My @WIRED_Germany take on whistleblower Chelsea Manning @xychelsea @rep…",992016495298400256,miskaknapek,6,[.dk+.fi +.de ] .no .se .is,2018-05-03 12:22:17 +0000,Helsinki,
RT @AI__TECH: Axon launches #AI #ethics board to study the dangers of #facialrecognition https://t.co/pqPTjqJOMR #bias https://t.co/iGYktgW…,992014391024455680,ZorinMihalache,11,"Roşiori de Vede, România",2018-05-03 12:13:56 +0000,,
"Another smart (and very rich) person warning about the dangers of the AI ""revolution. #apocessentials #preppers… https://t.co/OlqgwrCdV4",992004613405577223,ApocEssentials,0,,2018-05-03 11:35:05 +0000,,
"RT @glocalreporting: ""The systems we use are dangerous and flawed"": My @WIRED_Germany take on whistleblower Chelsea Manning @xychelsea @rep…",991971758390554624,tobiasknobloch,6,Berlin,2018-05-03 09:24:31 +0000,Berlin,
"RT @glocalreporting: ""The systems we use are dangerous and flawed"": My @WIRED_Germany take on whistleblower Chelsea Manning @xychelsea @rep…",991968154837569536,benwagne_r,6,Europe,2018-05-03 09:10:12 +0000,Bern,
"RT @glocalreporting: ""The systems we use are dangerous and flawed"": My @WIRED_Germany take on whistleblower Chelsea Manning @xychelsea @rep…",991964714178670594,flasktodo,6,"Pune, India",2018-05-03 08:56:32 +0000,,
"RT @glocalreporting: ""The systems we use are dangerous and flawed"": My @WIRED_Germany take on whistleblower Chelsea Manning @xychelsea @rep…",991964386083463168,Sphere_Network,6,"North East, England",2018-05-03 08:55:14 +0000,,
"""The systems we use are dangerous and flawed"": My @WIRED_Germany take on whistleblower Chelsea Manning @xychelsea… https://t.co/0tmwi4xgI6",991963813825122304,glocalreporting,6,Here & There,2018-05-03 08:52:57 +0000,Monterrey,
"RT @cjnijdam: Let's try to anticipate what AI can bring with its dangers in this field: who will control ""machine learning"" and their algor…",991890897628418049,sebsaillard,2,,2018-05-03 04:03:13 +0000,,
RT @bobehayes: #AI experts list the real dangers of #artificialintelligence https://t.co/0ZiuHNgOMF includes link to 100-page report. https…,991848189656555520,mclynd,5,"Dallas, TX",2018-05-03 01:13:30 +0000,Central Time (US & Canada),
"RT @cjnijdam: Let's try to anticipate what AI can bring with its dangers in this field: who will control ""machine learning"" and their algor…",991797672590921728,MaximeHUILLARD,2,Paris,2018-05-02 21:52:46 +0000,Paris,
"Wasn't big boi the one who was crying about the dangers of AI a minute ago, though? https://t.co/HBQLNyItnH",991792266409803776,SivuseMbingo,0,Lost In The World,2018-05-02 21:31:17 +0000,,
"Let's try to anticipate what AI can bring with its dangers in this field: who will control ""machine learning"" and t… https://t.co/8mKfD8AZPg",991788997860122631,cjnijdam,2,"Paris, France",2018-05-02 21:18:18 +0000,Paris,
#ArtificialIntelligence #AI Google's Employee Revolt Highlights the Dangers of Drifting Away From Your Mission… https://t.co/Cje2VgkFWo,991786542711689216,Flanaganlyfe,0,"New York, NY",2018-05-02 21:08:32 +0000,America/Detroit,
From @jjvincent and @russellbrandom --&gt; Axon launches #AI ethics board to study the dangers of facial recognition |… https://t.co/CESUKfoVd6,991765272737533952,MicFarris,0,Los Angeles,2018-05-02 19:44:01 +0000,Pacific Time (US & Canada),
"Good discussion throughout, but final hour has interesting thoughts from Sam Harris on the future and dangers of AI… https://t.co/VtmAjukY6E",991761696388796450,tdotdell,0,"Tennessee, USA",2018-05-02 19:29:49 +0000,Mountain Time (US & Canada),
RT @verge: Axon launches AI ethics board to study the dangers of facial recognition https://t.co/wIhhB4y056 https://t.co/3JEzoIS1i9,991761576192610306,ShaunOnWheels,44,,2018-05-02 19:29:20 +0000,,
"RT @CarlaHustedt: Best argument in the ""narratives that shape our world"" debate : We have to be careful with narratives that create a fear…",991759232486780930,Christiane_Mi,1,,2018-05-02 19:20:01 +0000,Ljubljana,
https://t.co/exJy1NkhIA Respected #Dutch journalist explains the dangers of the establishment’s softness on #ISIS… https://t.co/m4h3qVKHI9,991757579020713984,FriendlyRadical,0,Pijnacker (Netherlands),2018-05-02 19:13:27 +0000,Amsterdam,
"RT @terence_mills: Literature has been warning us of the dangers of big data and AI for decades. Since the inception of computing, the pote…",991757093010059265,Oak_supreme,1,"Nyeri, Kenya",2018-05-02 19:11:31 +0000,,
"Literature has been warning us of the dangers of big data and AI for decades. Since the inception of computing, the… https://t.co/el6ezYsJ8u",991755494900592641,aidotio,0,"New York, USA",2018-05-02 19:05:10 +0000,Eastern Time (US & Canada),
"Literature has been warning us of the dangers of big data and AI for decades. Since the inception of computing, the… https://t.co/93VqEgYEkA",991755493793325058,goboldlyblog,0,"New York, NY",2018-05-02 19:05:10 +0000,Eastern Time (US & Canada),
"Literature has been warning us of the dangers of big data and AI for decades. Since the inception of computing, the… https://t.co/QTCPsSbiZm",991755493545783298,terence_mills,1,"New York, NY",2018-05-02 19:05:10 +0000,Eastern Time (US & Canada),
"Literature has been warning us of the dangers of big data and AI for decades. Since the inception of computing, the… https://t.co/8cMUe95qEG",991755493315153920,moonshot_na,0,USA,2018-05-02 19:05:10 +0000,Eastern Time (US & Canada),
RT @MyVoteToday: 68% agree with @elonmusk warning that #AI can create an #ImmortalDictator. #ArtificialIntelligence has been a boon to the…,991753333961568256,flavien_perier,1,"Limoges, France",2018-05-02 18:56:35 +0000,Pacific Time (US & Canada),
68% agree with @elonmusk warning that #AI can create an #ImmortalDictator. #ArtificialIntelligence has been a boon… https://t.co/ixwD7TTLbs,991753331109519365,MyVoteToday,1,,2018-05-02 18:56:34 +0000,New Delhi,
"The future of AI, the stupidity of robot personhood, the dangers of a high-tech surveillance state, and automating… https://t.co/gXZsE6lUg1",991747936768815104,gideonro,0,Seattle,2018-05-02 18:35:08 +0000,America/New_York,
Google co-founder's letter focuses on the dangers and promises of AI https://t.co/BIGkJm5o8z https://t.co/oIQtrunU0t,991733300040380416,maxgattoni,0,"Milan, Italy",2018-05-02 17:36:58 +0000,London,
RT @Intelygenz: Save the date for the next #InCodeWeTrust #Meetup: Thursday 17th May to talk about the dangers of bias in #AI https://t.co/…,991729289702854656,CrisRojoLu,2,,2018-05-02 17:21:02 +0000,Pacific Time (US & Canada),
WESTWORLD Is shedding light on the dangers of blurring the lines of reality AI/ VR. Lines we’ve crossed years ago consequences we are living,991727026259353605,ryaneugenehart,0,"Buffalo, New York",2018-05-02 17:12:03 +0000,,
RT @Promo_Madness: Axon launches AI ethics board to study the dangers of facial recognition https://t.co/7MfiQSsagT https://t.co/vPSsTkew95,991725021499289601,Promo_Madness,1,Hollywood,2018-05-02 17:04:05 +0000,Pacific Time (US & Canada),
Customers were supposed to send in photos of their shirts and receive perfectly-fitting replicas. It didn’t work. F… https://t.co/MI0PH85UmX,991720300361502722,itscmoplicated,0,United Kingdom,2018-05-02 16:45:19 +0000,Pacific Time (US & Canada),
"RT @globalsynchrony: Google co-founder’s letter focuses on the dangers and promises of AI,. https://t.co/d0z28fahQA https://t.co/tAgjnWcRQl",991705967476838400,melittex,1,,2018-05-02 15:48:22 +0000,,
"https://t.co/ToQmjaaPXL 
DNA Hacking And Other Hidden Dangers Of Genetic Testing Services
 https://t.co/me7ZkBKqQ3",991701816273391616,8chnewsplus,0,/newsplus/,2018-05-02 15:31:52 +0000,UTC,
"#osdc kicks off with a good apropo on dangers of AI hype, in this case machine reading.  Agreed.   And of course wh… https://t.co/Pwadb54ml5",991674031345688577,robkey,0,New York,2018-05-02 13:41:28 +0000,Eastern Time (US & Canada),
"@Adobe ""Do You Trust This Computer?""
Do you really think that it is so simple? At least acknowledge the dangers of… https://t.co/CejpHD1RPJ",991669707324342272,cogdissident2,0,,2018-05-02 13:24:17 +0000,,
#DoctorWho: Genesis of the Daleks to screen in American Movie Theatres next month https://t.co/e9QHDHQFRq One of th… https://t.co/2iLSQSMqqN,991656503483551745,trothaar,0,"Jacksonville Beach, FL",2018-05-02 12:31:49 +0000,Eastern Time (US & Canada),
"Best argument in the ""narratives that shape our world"" debate : We have to be careful with narratives that create a… https://t.co/0v4f2pIh6H",991651726330683393,CarlaHustedt,1,"Berlin, Deutschland",2018-05-02 12:12:50 +0000,Pacific Time (US & Canada),
"Dystopia or Utopia - which narratives are the best when screening the future!? 
#AI #KI

„The greater danger is not… https://t.co/ccD5oNTGCX",991651680151375872,mediathoms,0,Stuttgart,2018-05-02 12:12:39 +0000,Athens,
Watched this today. Stark reminder of both the dangers &amp; reality of #ArtificialIntelligence #AI https://t.co/vRTQnyxLxo,991641983864197120,Edwin_Mills,0,"Cape Town, South Africa",2018-05-02 11:34:07 +0000,Pretoria,
Experts reveal the dangers of wearing the wrong #sportsbras. Here are details on how to pick the perfect supportive… https://t.co/DZXwl794Od,991633699132329985,MAAREE_UK,0,"London, England",2018-05-02 11:01:12 +0000,,
@AnnaBatchelor Agree - not all new tech is advancement -some exciting but the dangers of many others are just becom… https://t.co/zgTL1dP4aN,991620899232206850,researchactive,0,"Newcastle, England",2018-05-02 10:10:20 +0000,,
@zephoria on our extreme positions towards the Internet and AI - ranging from regulators disliking data who do not… https://t.co/ad24Qadfex,991608463993311233,Lenafrescamente,0,"Earth, mostly Europe",2018-05-02 09:20:55 +0000,Athens,
"The potential dangers of AI are that pupils and teachers could become infantilised, and a focus on ""information"" ra… https://t.co/EGZweLgZPg",991607216376565761,SchoolsWeekLive,0,Potentially anywhere,2018-05-02 09:15:58 +0000,Pacific Time (US & Canada),
"#CompareCarInsuranceQuotes, #HealthInsurance Badly implemented AI could 'jeopardize democracy,' says French preside… https://t.co/cn28gRGosY",991600780955267072,giovannialem_80,0,"Sweden, Stockholm",2018-05-02 08:50:23 +0000,Pacific Time (US & Canada),
"Potential Dangers, Moral Principles and Future Developments of AI.
#AI #ArtificialIntelligence #Automation #robots… https://t.co/3lnOsaqNOz",991590168133095425,onlim_com,0,"Innsbruck, Austria",2018-05-02 08:08:13 +0000,Pacific Time (US & Canada),
"https://t.co/HLL9wOMbou
Whatever may be the real dangers of the technological progress  AI to humanity. I believe i… https://t.co/OSYZ0IVdPy",991548946098065408,Vallab,0,INDIA,2018-05-02 05:24:25 +0000,Hawaii,
RT @TrumpFL: Google Co-Founder Sergey Brin Joins the Voices Warning About Artificial Intelligence | Breitbart https://t.co/VDSIJrAUqL Doesn…,991541638504894465,Deplorable4Trum,2,,2018-05-02 04:55:23 +0000,,
Google Co-Founder Sergey Brin Joins the Voices Warning About Artificial Intelligence | Breitbart… https://t.co/HiGlM4vBzP,991539569643479040,TrumpFL,2,"Ponte Vedra Beach, FL",2018-05-02 04:47:09 +0000,,
Facial Emotion Detection using #AI: Use Cases ... https://t.co/Ev8w56ssAI @ParallelDots  (Dangers ahead for our #privacy),991468593148817408,MattCarracino,0,New Jersey USA,2018-05-02 00:05:07 +0000,America/New_York,
Forging Voices and Faces: The Dangers of Audio and Video Fabrication https://t.co/cJQ76hWv64 #ComputerScience #AI,991465096982552576,ENGins_DataAI,0,"London, England",2018-05-01 23:51:14 +0000,,
"RT @TheGhostsGhost: @Boydesian Yeah, only thing I can imagine the article means is that massive, big-data OSINT analysis using AI tools is…",991447431501045760,RDSWEB,1,"Meu perfil coleta as hashtag para leitura , caso não concorde desconsidere e delete perfil #OSINT #SOCMINT #SOCIALMEDIA",2018-05-01 22:41:02 +0000,Brasilia,
"@Boydesian Yeah, only thing I can imagine the article means is that massive, big-data OSINT analysis using AI tools… https://t.co/K5YY3EX6Zq",991446431784304640,TheGhostsGhost,1,"Berlin, Rome, The Ether",2018-05-01 22:37:04 +0000,Central Time (US & Canada),
"Gun safety is very important. So I recommend this book to everyone.
https://t.co/AB6pRA37q5: How to Talk to Your Ca… https://t.co/hqOKoO5V2g",991427875587768320,rpp618,0,"Missouri, USA",2018-05-01 21:23:20 +0000,Central Time (US & Canada),
"Gun safety is very important. So I recommend this book to everyone.
https://t.co/AB6pRA37q5: How to Talk to Your Ca… https://t.co/nMMGxLgjTe",991427333775998976,rpp618,0,"Missouri, USA",2018-05-01 21:21:10 +0000,Central Time (US & Canada),
“From Victorian AI to Facebook: The Dangers of Unscrewing the Inscrutable” by Jonas Persson https://t.co/lHbG6rCUrh,991422191160975361,tonyabate1,0,The Alamo,2018-05-01 21:00:44 +0000,America/Chicago,
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991419988736167941,LithiumSpot,13,Universe,2018-05-01 20:51:59 +0000,,
"RT @NAACP_LDF: One of the dangers of #PredictivePolicing: ""Evaluating the likelihood a crime is gang-related based on a blanket labeling of…",991418233231208450,MSNAACP,30,"Jackson, MS",2018-05-01 20:45:01 +0000,Central Time (US & Canada),
RT @SwissCognitive: Google co-founder’s letter focuses on the dangers and promises of #AI https://t.co/7M1uT0GVHN,991402844233355264,Felstedcompsci,9,"Felsted, East",2018-05-01 19:43:52 +0000,,
Google's Sergey Brin talks AI safety efforts to prevent 'sci-fi style sentience' https://t.co/TQHH52gEFo via @instapaper,991397147403677697,lindertobias,0,"Aarau, Switzerland",2018-05-01 19:21:13 +0000,,
.#Google co-founder Sergey Brin has taken a similar stance as #Tesla CEO #ElonMusk on #ArtificialIntelligence empha… https://t.co/TvjsXJhhDl,991386912127565824,MyVoteToday,0,,2018-05-01 18:40:33 +0000,New Delhi,
Axon launches AI ethics board to study dangers of facial recognition #investorseurope #technology https://t.co/rwohslpv3c,991331474140954625,bertrandboulle,0,Republic of Mauritius,2018-05-01 15:00:16 +0000,Pretoria,
RT @Catalyst_AI: Google co-founder’s letter focuses on the dangers and promises of AI https://t.co/G1sdi2Angn Follow:  https://t.co/lLJ4M9w…,991311337673379840,hernangraffe,2,Caracas,2018-05-01 13:40:15 +0000,,
RT @Catalyst_AI: Google co-founder’s letter focuses on the dangers and promises of AI https://t.co/G1sdi2Angn Follow:  https://t.co/lLJ4M9w…,991296149293182976,MarieAnneLeCler,2,Australia ,2018-05-01 12:39:54 +0000,Melbourne,
RT @SageAsia: Can #robots create a fairer world? @sharma_kriti VP of Artificial Intelligence at @SageAsia debates the dangers of #AI @TEDxW…,991289673854214145,DaniellsBasil,3,,2018-05-01 12:14:10 +0000,Pacific Time (US & Canada),
"the second and final part of my short literary essay on the dangers of AI 
#ArtificialIntelligence… https://t.co/K13xJ0GJGv",991289447542087680,carbon_curves,0,"Derby, UK",2018-05-01 12:13:16 +0000,London,
Google's Sergey Brin talks AI safety efforts to prevent 'sci-fi style sentience' https://t.co/fyp7aoxvlb,991288359975727106,solarpanelwatch,0,London,2018-05-01 12:08:56 +0000,,
Google co-founder's letter focuses on the dangers and promises of AI https://t.co/UytrVGk5Ra #DataScience… https://t.co/zX1VAnbkDE,991283593010872322,TaylorLevi6,0,United States,2018-05-01 11:50:00 +0000,,
RT @SageAsia: Can #robots create a fairer world? @sharma_kriti VP of Artificial Intelligence at @SageAsia debates the dangers of #AI @TEDxW…,991282540156616705,jennyschroder1,3,"Sydney, New South Wales",2018-05-01 11:45:49 +0000,,
Sergey Brin has some more thoughtful concerns about the dangers of #AI especially compared to Elon Musk's terminato… https://t.co/75bIuwOrR3,991282079110344705,DrMikeWatts,0,"Auckland, New Zealand",2018-05-01 11:43:59 +0000,Wellington,
"RT @EdKwedar: Google co-founder’s letter focuses on the dangers and promises of #AI | 
https://t.co/EHA68TBdwc https://t.co/wGaLVSErZg",991259029744816128,FmFrancoise,3,France Quimper,2018-05-01 10:12:24 +0000,Pacific Time (US & Canada),
RT @SageAustralia: Can #robots create a fairer world? @sharma_kriti VP of Artificial Intelligence at @SageAustralia debates the dangers of…,991246121459564544,jennyschroder1,4,"Sydney, New South Wales",2018-05-01 09:21:06 +0000,,
"RT @stevehareCFO: Can #robots create a fairer world? @sharma_kriti debates the dangers of #AI @TEDxWarwick
https://t.co/eUJP8yTqwP",991245930736189440,jennyschroder1,5,"Sydney, New South Wales",2018-05-01 09:20:21 +0000,,
"RT @EdKwedar: Google co-founder’s letter focuses on the dangers and promises of #AI | 
https://t.co/EHA68TBdwc https://t.co/wGaLVSErZg",991245065971556353,cyainz,3,Worldwide,2018-05-01 09:16:54 +0000,London,
"RT @EdKwedar: Google co-founder’s letter focuses on the dangers and promises of #AI | 
https://t.co/EHA68TBdwc https://t.co/wGaLVSErZg",991244958819602432,ArkangelScrap,3,France,2018-05-01 09:16:29 +0000,Greenland,
"Google co-founder’s letter focuses on the dangers and promises of #AI | 
https://t.co/EHA68TBdwc https://t.co/wGaLVSErZg",991244840674480128,EdKwedar,3,Philadelphia PA,2018-05-01 09:16:01 +0000,Eastern Time (US & Canada),
Can #robots create a fairer world? @sharma_kriti VP of Artificial Intelligence at @SageAustralia debates the danger… https://t.co/qnrjtarXs8,991241219740090368,jennyschroder1,0,"Sydney, New South Wales",2018-05-01 09:01:37 +0000,,
HPERROQUIN : From software-defined-everything to AI-defined-everything Leadership Line Staying through Dangers : https://t.co/nLpPTBNrmg,991212541425672192,ClouDatAI,0,"San Francisco, CA",2018-05-01 07:07:40 +0000,Arizona,
"BC: In his farewell address, George Washington famously warned Americans about the dangers of _____.
WC: Non-stop g… https://t.co/anIbH703yz",991198038441054208,cardsrhumorous,0,"Denver, CO",2018-05-01 06:10:02 +0000,Pacific Time (US & Canada),
RT @SageAsia: Can #robots create a fairer world? @sharma_kriti VP of Artificial Intelligence at @SageAsia debates the dangers of #AI @TEDxW…,991196061120253953,AgnesMullerSage,3,"Annecy, France",2018-05-01 06:02:11 +0000,Paris,
RT @SageAustralia: Can #robots create a fairer world? @sharma_kriti VP of Artificial Intelligence at @SageAustralia debates the dangers of…,991195986214219776,AgnesMullerSage,4,"Annecy, France",2018-05-01 06:01:53 +0000,Paris,
Google co-founder’s letter focuses on the dangers and promises of A.I. https://t.co/0zUTUCfwuz,991183447757647872,jovemkt,0,Brasil,2018-05-01 05:12:03 +0000,Brasilia,
"RT @timoelliott: And we use the same techniques to train Machine Learning algorithms, with the same dangers (or worse!) #ML #AI #analytics…",991180775025467392,rajbahl,1,,2018-05-01 05:01:26 +0000,Central Time (US & Canada),
Can #robots create a fairer world? @sharma_kriti VP of Artificial Intelligence at @SageAsia debates the dangers of… https://t.co/QxUPXWRtMJ,991160295157583872,SageAsia,3,Singapore,2018-05-01 03:40:03 +0000,Singapore,
"RT @HighTechPro: Google co-founder's letter focuses on the dangers and promises of AI

Read more here: https://t.co/2cErL1pt0e

#Artificial…",991147085427822592,HighTechPro,11,In the clouds,2018-05-01 02:47:34 +0000,Central Time (US & Canada),
Google’s Sergey Brin talks AI safety efforts to prevent ‘sci-fi style sentience’ https://t.co/dKZ3VYR3FX https://t.co/VM0zPoNZSs,991134222894039040,tesflowtravel,0,,2018-05-01 01:56:27 +0000,Pacific Time (US & Canada),
"https://t.co/HustVdR9jO
As fascinating as AI technology most definitely is, what steps can be taken to overcome the… https://t.co/BhHPlOKljP",991126964269342720,KyleR_2001,0,,2018-05-01 01:27:37 +0000,,
"RT @NAACP_LDF: One of the dangers of #PredictivePolicing: ""Evaluating the likelihood a crime is gang-related based on a blanket labeling of…",991123235679846400,culturejedi,10,Your Town,2018-05-01 01:12:48 +0000,Pacific Time (US & Canada),
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991120082926370816,DineshRaj221,13,,2018-05-01 01:00:16 +0000,,
RT @SageAustralia: Can #robots create a fairer world? @sharma_kriti VP of Artificial Intelligence at @SageAustralia debates the dangers of…,991117579082260481,alexander_low,4,London,2018-05-01 00:50:19 +0000,Dublin,
RT @SageAustralia: Can #robots create a fairer world? @sharma_kriti VP of Artificial Intelligence at @SageAustralia debates the dangers of…,991111477661786113,JessicaCrossNY,4,"New York, NY",2018-05-01 00:26:04 +0000,Pacific Time (US & Canada),
Can #robots create a fairer world? @sharma_kriti VP of Artificial Intelligence at @SageAustralia debates the danger… https://t.co/VWeUIUsZfa,991111458028244992,SageAustralia,4,Australia,2018-05-01 00:26:00 +0000,Sydney,
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991110040692998144,ResidentSponge,13,,2018-05-01 00:20:22 +0000,Pacific Time (US & Canada),
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991087104934498310,cisoml,13,,2018-04-30 22:49:13 +0000,Brasilia,
"RT @NAACP_LDF: One of the dangers of #PredictivePolicing: ""Evaluating the likelihood a crime is gang-related based on a blanket labeling of…",991082762235936768,CrystalSuber,10,"Richmond, VA",2018-04-30 22:31:58 +0000,Eastern Time (US & Canada),
"Google co-founder’s letter focuses on the dangers and promises of AI,. https://t.co/8m0O5Emt9t",991080004145631233,InfoProNetwork,0,Worldwide,2018-04-30 22:21:01 +0000,Eastern Time (US & Canada),
"RT @NAACP_LDF: One of the dangers of #PredictivePolicing: ""Evaluating the likelihood a crime is gang-related based on a blanket labeling of…",991079261619486720,phyxdough,10,Uranus,2018-04-30 22:18:03 +0000,,
"RT @NAACP_LDF: One of the dangers of #PredictivePolicing: ""Evaluating the likelihood a crime is gang-related based on a blanket labeling of…",991069784774205440,0Blindsided,10,"Houston, TX",2018-04-30 21:40:24 +0000,,
"RT @NAACP_LDF: One of the dangers of #PredictivePolicing: ""Evaluating the likelihood a crime is gang-related based on a blanket labeling of…",991068813469896704,law4mentalhlth,10,"New York, New York",2018-04-30 21:36:32 +0000,,
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991065472698388480,fayeksoussi,13,"Amsterdam, The Netherlands",2018-04-30 21:23:16 +0000,Pacific Time (US & Canada),
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991064536714235905,StefanPeterse15,13,,2018-04-30 21:19:33 +0000,,
"RT @NAACP_LDF: One of the dangers of #PredictivePolicing: ""Evaluating the likelihood a crime is gang-related based on a blanket labeling of…",991063797476544512,listeninginon,10,,2018-04-30 21:16:37 +0000,,
"RT @NAACP_LDF: One of the dangers of #PredictivePolicing: ""Evaluating the likelihood a crime is gang-related based on a blanket labeling of…",991063625019330560,GeorgeLedsinger,10,"Katy, TX",2018-04-30 21:15:55 +0000,Central Time (US & Canada),
"RT @NAACP_LDF: One of the dangers of #PredictivePolicing: ""Evaluating the likelihood a crime is gang-related based on a blanket labeling of…",991062863828733953,sofaKingFlyy,10,Flatterland,2018-04-30 21:12:54 +0000,Central Time (US & Canada),
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991061150275010560,ArkadiuszKula,13,United States,2018-04-30 21:06:05 +0000,,
"RT @NAACP_LDF: One of the dangers of #PredictivePolicing: ""Evaluating the likelihood a crime is gang-related based on a blanket labeling of…",991061095623348225,MKFerrante,10,Nowhere (Middle),2018-04-30 21:05:52 +0000,Pacific Time (US & Canada),
RT @verge: Axon launches AI ethics board to study the dangers of facial recognition https://t.co/wIhhB4y056 https://t.co/3JEzoIS1i9,991059921834737671,jenniferpanting,44,"London, England",2018-04-30 21:01:13 +0000,London,
"One of the dangers of #PredictivePolicing: ""Evaluating the likelihood a crime is gang-related based on a blanket la… https://t.co/5iLdZVa6hQ",991059701399019520,NAACP_LDF,10,NYC & DC,2018-04-30 21:00:20 +0000,Eastern Time (US & Canada),
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991056750710321154,dspantidos,13,ct,2018-04-30 20:48:36 +0000,Quito,
A short literary essay I wrote today about the dangers of AI. Enjoy it! Fair warning: some use of inappropriate lan… https://t.co/1PluhvNjfi,991056601267261441,carbon_curves,0,"Derby, UK",2018-04-30 20:48:01 +0000,London,
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991046174231662593,ia42_RT,13,צוויצרלנד,2018-04-30 20:06:35 +0000,,
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991045745489870849,BlanikZ,13,"Hlavní město Praha, Česká republika",2018-04-30 20:04:53 +0000,Belgrade,
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991044554634735616,Ohi4000,13,The best city in the world,2018-04-30 20:00:09 +0000,Baghdad,
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991044532673368066,aartvanveller,13,Herengracht 545,2018-04-30 20:00:03 +0000,Amsterdam,
RT @Teslarati: Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter - https://t.…,991044449982603264,17thCard,13,Straya,2018-04-30 19:59:44 +0000,,
Google’s Sergey Brin addresses AI safety efforts to prevent ‘sci-fi style sentience’ in latest Founders' Letter -… https://t.co/YQYUaswvxN,991044323260207104,Teslarati,13,California,2018-04-30 19:59:14 +0000,Pacific Time (US & Canada),
Axon launches AI ethics board to study the dangers of facial recognition https://t.co/C76piO3yoL,991036500719661056,RichardGodwin,0,"Southampton, UK",2018-04-30 19:28:08 +0000,London,
"RT @Smaarthealth: The Dangers of Raw Milk: What You Should Know
https://t.co/8ymSl0PhGv
#startups #healthtech #wellness #pharmacy #healthst…",991027645025603584,Smaarthealth,3,"Lagos, Nigeria.**** If you Unfollow, I will Unfollow Immediately*****.  Download Link: http://bit.ly/2zZY9VL",2018-04-30 18:52:57 +0000,Pacific Time (US & Canada),
"RT @stevehareCFO

Can #robots create a fairer world? @sharma_kriti debates the dangers of #AI @TEDxWarwick https://t.co/vmZAOds0BD",991022624166764544,tweetreinoud,0,the Netherlands,2018-04-30 18:33:00 +0000,Amsterdam,
"Google co-founder’s letter focuses on the dangers and promises of AI,. https://t.co/pA5LFokqrK",991021994987671559,sheamusmcgov,0,"Boston, MA",2018-04-30 18:30:30 +0000,Eastern Time (US & Canada),
Google co-founder’s letter focuses on the dangers and promises of A.I. https://t.co/wYm8IjdBp2,991021145049763840,stephi_fa,1,Luxembourg,2018-04-30 18:27:07 +0000,Pacific Time (US & Canada),
Axon launches AI ethics board to study the dangers of facial recognition https://t.co/4L8FHMvZp5 #FacialRecognition… https://t.co/sI5oGiN4de,991013802694135810,jaiaiyar,0,Bangalore,2018-04-30 17:57:57 +0000,New Delhi,
The dangers and possibilities of human intelligence ♡ unreal possibilities #OCEdiscovery #Ai https://t.co/Wx3sm6EUnh,991010364560199680,AnastaJo,0,Canada,2018-04-30 17:44:17 +0000,Atlantic Time (Canada),
RT @dawnbonfield: Great to hear Tabitha Goldstaub from @cognition_x discussing ethics in AI and the dangers of coding bias into technology…,991008021210902530,Randy_catuira,7,"Dammam, Kingdom of Saudi Arabi",2018-04-30 17:34:58 +0000,,
